datetime;carbon_intensity[gCO₂eq/kWh];year;country_code
2017-01-01 00:00:00+00:00;255.73491;2017;HRV
2018-01-01 00:00:00+00:00;201.18344;2018;HRV
2019-01-01 00:00:00+00:00;242.68774;2019;HRV
2020-01-01 00:00:00+00:00;226.75739;2020;HRV
2021-01-01 00:00:00+00:00;210.45667;2021;HRV
2022-01-01 00:00:00+00:00;242.27528;2022;HRV
2023-01-01 00:00:00+00:00;204.96161;2023;HRV
2000-01-01 00:00:00+00:00;630.7385;2000;CUB
2001-01-01 00:00:00+00:00;632.0262;2001;CUB
2002-01-01 00:00:00+00:00;630.9751;2002;CUB
2003-01-01 00:00:00+00:00;637.5711;2003;CUB
2004-01-01 00:00:00+00:00;637.468;2004;CUB
2005-01-01 00:00:00+00:00;648.8599;2005;CUB
2006-01-01 00:00:00+00:00;650.27325;2006;CUB
2007-01-01 00:00:00+00:00;650.1987;2007;CUB
2008-01-01 00:00:00+00:00;645.9276;2008;CUB
2009-01-01 00:00:00+00:00;645.79816;2009;CUB
2010-01-01 00:00:00+00:00;648.8505;2010;CUB
2011-01-01 00:00:00+00:00;648.45074;2011;CUB
2012-01-01 00:00:00+00:00;645.68634;2012;CUB
2013-01-01 00:00:00+00:00;639.4805;2013;CUB
2014-01-01 00:00:00+00:00;643.335;2014;CUB
2015-01-01 00:00:00+00:00;643.9432;2015;CUB
2016-01-01 00:00:00+00:00;643.3091;2016;CUB
2017-01-01 00:00:00+00:00;645.6004;2017;CUB
2018-01-01 00:00:00+00:00;645.8733;2018;CUB
2019-01-01 00:00:00+00:00;640.4441;2019;CUB
2020-01-01 00:00:00+00:00;638.32025;2020;CUB
2021-01-01 00:00:00+00:00;637.3811;2021;CUB
2022-01-01 00:00:00+00:00;637.6096;2022;CUB
1990-01-01 00:00:00+00:00;659.89844;1990;CYP
1991-01-01 00:00:00+00:00;658.65393;1991;CYP
1992-01-01 00:00:00+00:00;658.43616;1992;CYP
1993-01-01 00:00:00+00:00;656.3707;1993;CYP
1994-01-01 00:00:00+00:00;656.7164;1994;CYP
1995-01-01 00:00:00+00:00;660.0;1995;CYP
1996-01-01 00:00:00+00:00;659.0039;1996;CYP
1997-01-01 00:00:00+00:00;659.34064;1997;CYP
1998-01-01 00:00:00+00:00;658.86285;1998;CYP
1999-01-01 00:00:00+00:00;659.23566;1999;CYP
2000-01-01 00:00:00+00:00;658.7537;2000;CYP
2001-01-01 00:00:00+00:00;659.1549;2001;CYP
2002-01-01 00:00:00+00:00;656.99207;2002;CYP
2003-01-01 00:00:00+00:00;656.7901;2003;CYP
2004-01-01 00:00:00+00:00;657.1429;2004;CYP
2005-01-01 00:00:00+00:00;657.53424;2005;CYP
2006-01-01 00:00:00+00:00;658.0645;2006;CYP
2007-01-01 00:00:00+00:00;657.08417;2007;CYP
2008-01-01 00:00:00+00:00;656.80475;2008;CYP
2009-01-01 00:00:00+00:00;656.43;2009;CYP
2010-01-01 00:00:00+00:00;649.15576;2010;CYP
2011-01-01 00:00:00+00:00;638.2114;2011;CYP
2012-01-01 00:00:00+00:00;622.88135;2012;CYP
2013-01-01 00:00:00+00:00;610.7226;2013;CYP
2014-01-01 00:00:00+00:00;612.9032;2014;CYP
2015-01-01 00:00:00+00:00;603.5243;2015;CYP
2016-01-01 00:00:00+00:00;603.272;2016;CYP
2017-01-01 00:00:00+00:00;606.0;2017;CYP
2018-01-01 00:00:00+00:00;598.8143;2018;CYP
2019-01-01 00:00:00+00:00;596.11646;2019;CYP
2020-01-01 00:00:00+00:00;581.4433;2020;CYP
2021-01-01 00:00:00+00:00;564.4531;2021;CYP
2022-01-01 00:00:00+00:00;555.13306;2022;CYP
2023-01-01 00:00:00+00:00;534.3229;2023;CYP
1990-01-01 00:00:00+00:00;777.74207;1990;CZE
1991-01-01 00:00:00+00:00;779.1045;1991;CZE
1992-01-01 00:00:00+00:00;766.9772;1992;CZE
1993-01-01 00:00:00+00:00;758.4797;1993;CZE
1994-01-01 00:00:00+00:00;746.9177;1994;CZE
1995-01-01 00:00:00+00:00;756.025;1995;CZE
1996-01-01 00:00:00+00:00;749.33417;1996;CZE
1997-01-01 00:00:00+00:00;757.67017;1997;CZE
1998-01-01 00:00:00+00:00;749.3035;1998;CZE
1999-01-01 00:00:00+00:00;736.9488;1999;CZE
2000-01-01 00:00:00+00:00;767.0781;2000;CZE
2001-01-01 00:00:00+00:00;751.81885;2001;CZE
2002-01-01 00:00:00+00:00;699.3421;2002;CZE
2003-01-01 00:00:00+00:00;651.8904;2003;CZE
2004-01-01 00:00:00+00:00;640.1718;2004;CZE
2005-01-01 00:00:00+00:00;646.64954;2005;CZE
2006-01-01 00:00:00+00:00;634.1142;2006;CZE
2007-01-01 00:00:00+00:00;652.273;2007;CZE
2008-01-01 00:00:00+00:00;627.5216;2008;CZE
2009-01-01 00:00:00+00:00;603.13574;2009;CZE
2010-01-01 00:00:00+00:00;593.64;2010;CZE
2011-01-01 00:00:00+00:00;583.5642;2011;CZE
2012-01-01 00:00:00+00:00;552.7835;2012;CZE
2013-01-01 00:00:00+00:00;527.5288;2013;CZE
2014-01-01 00:00:00+00:00;530.83075;2014;CZE
2015-01-01 00:00:00+00:00;553.15796;2015;CZE
2016-01-01 00:00:00+00:00;573.90247;2016;CZE
2017-01-01 00:00:00+00:00;542.3274;2017;CZE
2018-01-01 00:00:00+00:00;532.5887;2018;CZE
2019-01-01 00:00:00+00:00;503.4998;2019;CZE
2020-01-01 00:00:00+00:00;460.1748;2020;CZE
2021-01-01 00:00:00+00:00;471.7906;2021;CZE
2022-01-01 00:00:00+00:00;488.29712;2022;CZE
2023-01-01 00:00:00+00:00;449.72433;2023;CZE
2000-01-01 00:00:00+00:00;23.569023;2000;COD
2001-01-01 00:00:00+00:00;25.33784;2001;COD
2002-01-01 00:00:00+00:00;24.752478;2002;COD
2003-01-01 00:00:00+00:00;24.54992;2003;COD
2004-01-01 00:00:00+00:00;25.64103;2004;COD
2005-01-01 00:00:00+00:00;24.55662;2005;COD
2006-01-01 00:00:00+00:00;27.999998;2006;COD
2007-01-01 00:00:00+00:00;30.651339;2007;COD
2008-01-01 00:00:00+00:00;31.957388;2008;COD
2009-01-01 00:00:00+00:00;30.729834;2009;COD
2010-01-01 00:00:00+00:00;30.651339;2010;COD
2011-01-01 00:00:00+00:00;30.690535;2011;COD
2012-01-01 00:00:00+00:00;28.68318;2012;COD
2013-01-01 00:00:00+00:00;27.644232;2013;COD
2014-01-01 00:00:00+00:00;28.089888;2014;COD
2015-01-01 00:00:00+00:00;28.856825;2015;COD
2016-01-01 00:00:00+00:00;28.291622;2016;COD
2017-01-01 00:00:00+00:00;28.183716;2017;COD
2018-01-01 00:00:00+00:00;29.878618;2018;COD
2019-01-01 00:00:00+00:00;28.293545;2019;COD
2020-01-01 00:00:00+00:00;25.083612;2020;COD
2021-01-01 00:00:00+00:00;24.456524;2021;COD
2022-01-01 00:00:00+00:00;24.456524;2022;COD
1990-01-01 00:00:00+00:00;889.74554;1990;DNK
1991-01-01 00:00:00+00:00;894.9245;1991;DNK
1992-01-01 00:00:00+00:00;872.2222;1992;DNK
1993-01-01 00:00:00+00:00;863.82477;1993;DNK
1994-01-01 00:00:00+00:00;850.91626;1994;DNK
1995-01-01 00:00:00+00:00;813.0125;1995;DNK
1996-01-01 00:00:00+00:00;817.1599;1996;DNK
1997-01-01 00:00:00+00:00;761.2143;1997;DNK
1998-01-01 00:00:00+00:00;709.18866;1998;DNK
1999-01-01 00:00:00+00:00;673.2955;1999;DNK
2000-01-01 00:00:00+00:00;627.894;2000;DNK
2001-01-01 00:00:00+00:00;630.7938;2001;DNK
2002-01-01 00:00:00+00:00;618.6701;2002;DNK
2003-01-01 00:00:00+00:00;651.51184;2003;DNK
2004-01-01 00:00:00+00:00;581.2624;2004;DNK
2005-01-01 00:00:00+00:00;552.66077;2005;DNK
2006-01-01 00:00:00+00:00;635.3433;2006;DNK
2007-01-01 00:00:00+00:00;597.0874;2007;DNK
2008-01-01 00:00:00+00:00;577.3026;2008;DNK
2009-01-01 00:00:00+00:00;582.89655;2009;DNK
2010-01-01 00:00:00+00:00;540.3871;2010;DNK
2011-01-01 00:00:00+00:00;486.4711;2011;DNK
2012-01-01 00:00:00+00:00;431.14166;2012;DNK
2013-01-01 00:00:00+00:00;472.40683;2013;DNK
2014-01-01 00:00:00+00:00;400.74902;2014;DNK
2015-01-01 00:00:00+00:00;313.75955;2015;DNK
2016-01-01 00:00:00+00:00;360.85526;2016;DNK
2017-01-01 00:00:00+00:00;282.8479;2017;DNK
2018-01-01 00:00:00+00:00;296.92157;2018;DNK
2019-01-01 00:00:00+00:00;204.29008;2019;DNK
2020-01-01 00:00:00+00:00;188.94333;2020;DNK
2021-01-01 00:00:00+00:00;222.96477;2021;DNK
2022-01-01 00:00:00+00:00;201.77702;2022;DNK
2023-01-01 00:00:00+00:00;151.6503;2023;DNK
2000-01-01 00:00:00+00:00;666.6666;2000;DJI
2001-01-01 00:00:00+00:00;684.2105;2001;DJI
2002-01-01 00:00:00+00:00;650.0;2002;DJI
2003-01-01 00:00:00+00:00;650.0;2003;DJI
2004-01-01 00:00:00+00:00;636.36365;2004;DJI
2005-01-01 00:00:00+00:00;666.6666;2005;DJI
2006-01-01 00:00:00+00:00;645.16125;2006;DJI
2007-01-01 00:00:00+00:00;656.24994;2007;DJI
2008-01-01 00:00:00+00:00;647.0588;2008;DJI
2009-01-01 00:00:00+00:00;657.1429;2009;DJI
2010-01-01 00:00:00+00:00;657.8947;2010;DJI
2011-01-01 00:00:00+00:00;666.6666;2011;DJI
2012-01-01 00:00:00+00:00;666.6666;2012;DJI
2013-01-01 00:00:00+00:00;651.1628;2013;DJI
2014-01-01 00:00:00+00:00;700.0;2014;DJI
2015-01-01 00:00:00+00:00;666.6666;2015;DJI
2016-01-01 00:00:00+00:00;666.6666;2016;DJI
2017-01-01 00:00:00+00:00;666.6667;2017;DJI
2018-01-01 00:00:00+00:00;600.0;2018;DJI
2019-01-01 00:00:00+00:00;666.6666;2019;DJI
2020-01-01 00:00:00+00:00;692.3078;2020;DJI
2021-01-01 00:00:00+00:00;692.3078;2021;DJI
2022-01-01 00:00:00+00:00;692.3078;2022;DJI
2000-01-01 00:00:00+00:00;375.0;2000;DMA
2001-01-01 00:00:00+00:00;375.0;2001;DMA
2002-01-01 00:00:00+00:00;428.5714;2002;DMA
2003-01-01 00:00:00+00:00;375.0;2003;DMA
2004-01-01 00:00:00+00:00;454.54544;2004;DMA
2005-01-01 00:00:00+00:00;499.99997;2005;DMA
2006-01-01 00:00:00+00:00;499.99997;2006;DMA
2007-01-01 00:00:00+00:00;583.3333;2007;DMA
2008-01-01 00:00:00+00:00;538.4616;2008;DMA
2009-01-01 00:00:00+00:00;538.4616;2009;DMA
2010-01-01 00:00:00+00:00;571.4286;2010;DMA
2011-01-01 00:00:00+00:00;466.6667;2011;DMA
2012-01-01 00:00:00+00:00;533.3333;2012;DMA
2013-01-01 00:00:00+00:00;466.6667;2013;DMA
2014-01-01 00:00:00+00:00;533.3333;2014;DMA
2015-01-01 00:00:00+00:00;600.00006;2015;DMA
2016-01-01 00:00:00+00:00;500.0;2016;DMA
2017-01-01 00:00:00+00:00;538.4616;2017;DMA
2018-01-01 00:00:00+00:00;545.4545;2018;DMA
2019-01-01 00:00:00+00:00;571.4286;2019;DMA
2020-01-01 00:00:00+00:00;500.0;2020;DMA
2021-01-01 00:00:00+00:00;500.0;2021;DMA
2022-01-01 00:00:00+00:00;529.4118;2022;DMA
2000-01-01 00:00:00+00:00;615.6803;2000;DOM
2001-01-01 00:00:00+00:00;619.9377;2001;DOM
2002-01-01 00:00:00+00:00;621.5828;2002;DOM
2003-01-01 00:00:00+00:00;612.12976;2003;DOM
2004-01-01 00:00:00+00:00;584.02655;2004;DOM
2005-01-01 00:00:00+00:00;574.9625;2005;DOM
2006-01-01 00:00:00+00:00;588.2353;2006;DOM
2007-01-01 00:00:00+00:00;588.19495;2007;DOM
2008-01-01 00:00:00+00:00;601.6427;2008;DOM
2009-01-01 00:00:00+00:00;593.4545;2009;DOM
2010-01-01 00:00:00+00:00;587.9567;2010;DOM
2011-01-01 00:00:00+00:00;590.1015;2011;DOM
2012-01-01 00:00:00+00:00;582.24854;2012;DOM
2013-01-01 00:00:00+00:00;571.6705;2013;DOM
2014-01-01 00:00:00+00:00;593.75006;2014;DOM
2015-01-01 00:00:00+00:00;606.11115;2015;DOM
2016-01-01 00:00:00+00:00;589.9893;2016;DOM
2017-01-01 00:00:00+00:00;550.5208;2017;DOM
2018-01-01 00:00:00+00:00;561.9959;2018;DOM
2019-01-01 00:00:00+00:00;578.5124;2019;DOM
2020-01-01 00:00:00+00:00;536.3096;2020;DOM
2021-01-01 00:00:00+00:00;578.8452;2021;DOM
2022-01-01 00:00:00+00:00;580.7799;2022;DOM
2003-01-01 00:00:00+00:00;666.6667;2003;TLS
2004-01-01 00:00:00+00:00;714.2857;2004;TLS
2005-01-01 00:00:00+00:00;714.2857;2005;TLS
2006-01-01 00:00:00+00:00;714.2857;2006;TLS
2007-01-01 00:00:00+00:00;666.6666;2007;TLS
2008-01-01 00:00:00+00:00;636.36365;2008;TLS
2009-01-01 00:00:00+00:00;692.3078;2009;TLS
2010-01-01 00:00:00+00:00;642.8572;2010;TLS
2011-01-01 00:00:00+00:00;642.8572;2011;TLS
2012-01-01 00:00:00+00:00;692.3078;2012;TLS
2013-01-01 00:00:00+00:00;655.17236;2013;TLS
2014-01-01 00:00:00+00:00;657.1429;2014;TLS
2015-01-01 00:00:00+00:00;657.1429;2015;TLS
2016-01-01 00:00:00+00:00;658.5366;2016;TLS
2017-01-01 00:00:00+00:00;651.1628;2017;TLS
2018-01-01 00:00:00+00:00;666.6667;2018;TLS
2019-01-01 00:00:00+00:00;653.8462;2019;TLS
2020-01-01 00:00:00+00:00;660.0;2020;TLS
2021-01-01 00:00:00+00:00;666.6667;2021;TLS
2022-01-01 00:00:00+00:00;666.6667;2022;TLS
2000-01-01 00:00:00+00:00;204.17854;2000;ECU
2001-01-01 00:00:00+00:00;254.09836;2001;ECU
2002-01-01 00:00:00+00:00;262.48938;2002;ECU
2003-01-01 00:00:00+00:00;274.39026;2003;ECU
2004-01-01 00:00:00+00:00;303.90625;2004;ECU
2005-01-01 00:00:00+00:00;327.53165;2005;ECU
2006-01-01 00:00:00+00:00;352.2727;2006;ECU
2007-01-01 00:00:00+00:00;340.28983;2007;ECU
2008-01-01 00:00:00+00:00;283.93726;2008;ECU
2009-01-01 00:00:00+00:00;349.66962;2009;ECU
2010-01-01 00:00:00+00:00;389.80432;2010;ECU
2011-01-01 00:00:00+00:00;325.50174;2011;ECU
2012-01-01 00:00:00+00:00;329.96042;2012;ECU
2013-01-01 00:00:00+00:00;368.7392;2013;ECU
2014-01-01 00:00:00+00:00;369.1608;2014;ECU
2015-01-01 00:00:00+00:00;345.72205;2015;ECU
2016-01-01 00:00:00+00:00;288.6598;2016;ECU
2017-01-01 00:00:00+00:00;201.2217;2017;ECU
2018-01-01 00:00:00+00:00;206.61157;2018;ECU
2019-01-01 00:00:00+00:00;169.29742;2019;ECU
2020-01-01 00:00:00+00:00;159.47585;2020;ECU
2021-01-01 00:00:00+00:00;149.12828;2021;ECU
2022-01-01 00:00:00+00:00;150.68912;2022;ECU
2023-01-01 00:00:00+00:00;150.22354;2023;ECU
2000-01-01 00:00:00+00:00;525.64105;2000;EGY
2001-01-01 00:00:00+00:00;533.7629;2001;EGY
2002-01-01 00:00:00+00:00;542.9665;2002;EGY
2003-01-01 00:00:00+00:00;556.0256;2003;EGY
2004-01-01 00:00:00+00:00;559.89825;2004;EGY
2005-01-01 00:00:00+00:00;566.9906;2005;EGY
2006-01-01 00:00:00+00:00;570.2131;2006;EGY
2007-01-01 00:00:00+00:00;567.57886;2007;EGY
2008-01-01 00:00:00+00:00;567.3913;2008;EGY
2009-01-01 00:00:00+00:00;576.45044;2009;EGY
2010-01-01 00:00:00+00:00;582.70447;2010;EGY
2011-01-01 00:00:00+00:00;583.1773;2011;EGY
2012-01-01 00:00:00+00:00;587.8777;2012;EGY
2013-01-01 00:00:00+00:00;589.1689;2013;EGY
2014-01-01 00:00:00+00:00;591.8594;2014;EGY
2015-01-01 00:00:00+00:00;592.25653;2015;EGY
2016-01-01 00:00:00+00:00;592.96454;2016;EGY
2017-01-01 00:00:00+00:00;594.6897;2017;EGY
2018-01-01 00:00:00+00:00;592.40686;2018;EGY
2019-01-01 00:00:00+00:00;579.42755;2019;EGY
2020-01-01 00:00:00+00:00;566.4653;2020;EGY
2021-01-01 00:00:00+00:00;570.3792;2021;EGY
2022-01-01 00:00:00+00:00;570.12695;2022;EGY
2023-01-01 00:00:00+00:00;570.30554;2023;EGY
2000-01-01 00:00:00+00:00;285.71426;2000;SLV
2001-01-01 00:00:00+00:00;297.7099;2001;SLV
2002-01-01 00:00:00+00:00;314.76993;2002;SLV
2003-01-01 00:00:00+00:00;283.44672;2003;SLV
2004-01-01 00:00:00+00:00;303.57144;2004;SLV
2005-01-01 00:00:00+00:00;284.8233;2005;SLV
2006-01-01 00:00:00+00:00;293.80533;2006;SLV
2007-01-01 00:00:00+00:00;308.6207;2007;SLV
2008-01-01 00:00:00+00:00;271.81207;2008;SLV
2009-01-01 00:00:00+00:00;313.14877;2009;SLV
2010-01-01 00:00:00+00:00;259.63147;2010;SLV
2011-01-01 00:00:00+00:00;273.0263;2011;SLV
2012-01-01 00:00:00+00:00;290.5297;2012;SLV
2013-01-01 00:00:00+00:00;291.40128;2013;SLV
2014-01-01 00:00:00+00:00;289.80893;2014;SLV
2015-01-01 00:00:00+00:00;307.5658;2015;SLV
2016-01-01 00:00:00+00:00;308.19675;2016;SLV
2017-01-01 00:00:00+00:00;211.46953;2017;SLV
2018-01-01 00:00:00+00:00;195.57193;2018;SLV
2019-01-01 00:00:00+00:00;239.73726;2019;SLV
2020-01-01 00:00:00+00:00;153.23856;2020;SLV
2021-01-01 00:00:00+00:00;155.9055;2021;SLV
2022-01-01 00:00:00+00:00;116.53543;2022;SLV
2023-01-01 00:00:00+00:00;271.46817;2023;SLV
2000-01-01 00:00:00+00:00;800.0;2000;GNQ
2001-01-01 00:00:00+00:00;666.6667;2001;GNQ
2002-01-01 00:00:00+00:00;714.2857;2002;GNQ
2003-01-01 00:00:00+00:00;714.2857;2003;GNQ
2004-01-01 00:00:00+00:00;777.7778;2004;GNQ
2005-01-01 00:00:00+00:00;800.0;2005;GNQ
2006-01-01 00:00:00+00:00;818.1819;2006;GNQ
2007-01-01 00:00:00+00:00;846.1539;2007;GNQ
2008-01-01 00:00:00+00:00;650.0;2008;GNQ
2009-01-01 00:00:00+00:00;681.81824;2009;GNQ
2010-01-01 00:00:00+00:00;772.7273;2010;GNQ
2011-01-01 00:00:00+00:00;800.0;2011;GNQ
2012-01-01 00:00:00+00:00;740.7407;2012;GNQ
2013-01-01 00:00:00+00:00;623.52936;2013;GNQ
2014-01-01 00:00:00+00:00;577.9816;2014;GNQ
2015-01-01 00:00:00+00:00;569.2308;2015;GNQ
2016-01-01 00:00:00+00:00;585.7143;2016;GNQ
2017-01-01 00:00:00+00:00;597.0149;2017;GNQ
2018-01-01 00:00:00+00:00;592.5926;2018;GNQ
2019-01-01 00:00:00+00:00;599.99994;2019;GNQ
2020-01-01 00:00:00+00:00;574.4681;2020;GNQ
2021-01-01 00:00:00+00:00;594.4056;2021;GNQ
2022-01-01 00:00:00+00:00;591.83673;2022;GNQ
2000-01-01 00:00:00+00:00;666.6667;2000;ERI
2001-01-01 00:00:00+00:00;652.17395;2001;ERI
2002-01-01 00:00:00+00:00;653.8462;2002;ERI
2003-01-01 00:00:00+00:00;642.8572;2003;ERI
2004-01-01 00:00:00+00:00;642.8572;2004;ERI
2005-01-01 00:00:00+00:00;655.17236;2005;ERI
2006-01-01 00:00:00+00:00;666.66675;2006;ERI
2007-01-01 00:00:00+00:00;655.17236;2007;ERI
2008-01-01 00:00:00+00:00;642.8572;2008;ERI
2009-01-01 00:00:00+00:00;655.17236;2009;ERI
2010-01-01 00:00:00+00:00;645.16125;2010;ERI
2011-01-01 00:00:00+00:00;656.24994;2011;ERI
2012-01-01 00:00:00+00:00;656.24994;2012;ERI
2013-01-01 00:00:00+00:00;666.66675;2013;ERI
2014-01-01 00:00:00+00:00;666.66675;2014;ERI
2015-01-01 00:00:00+00:00;653.8462;2015;ERI
2016-01-01 00:00:00+00:00;666.66675;2016;ERI
2017-01-01 00:00:00+00:00;647.0588;2017;ERI
2018-01-01 00:00:00+00:00;628.5714;2018;ERI
2019-01-01 00:00:00+00:00;638.8889;2019;ERI
2020-01-01 00:00:00+00:00;648.6486;2020;ERI
2021-01-01 00:00:00+00:00;631.5789;2021;ERI
2022-01-01 00:00:00+00:00;631.5789;2022;ERI
1990-01-01 00:00:00+00:00;639.69727;1990;EST
1991-01-01 00:00:00+00:00;636.36365;1991;EST
1992-01-01 00:00:00+00:00;650.0423;1992;EST
1993-01-01 00:00:00+00:00;653.5088;1993;EST
1994-01-01 00:00:00+00:00;650.2732;1994;EST
1995-01-01 00:00:00+00:00;647.87115;1995;EST
1996-01-01 00:00:00+00:00;647.9648;1996;EST
1997-01-01 00:00:00+00:00;648.58997;1997;EST
1998-01-01 00:00:00+00:00;646.7836;1998;EST
1999-01-01 00:00:00+00:00;648.12573;1999;EST
2000-01-01 00:00:00+00:00;634.5476;2000;EST
2001-01-01 00:00:00+00:00;633.6867;2001;EST
2002-01-01 00:00:00+00:00;634.2321;2002;EST
2003-01-01 00:00:00+00:00;638.7795;2003;EST
2004-01-01 00:00:00+00:00;639.18524;2004;EST
2005-01-01 00:00:00+00:00;634.3137;2005;EST
2006-01-01 00:00:00+00:00;632.0658;2006;EST
2007-01-01 00:00:00+00:00;642.03613;2007;EST
2008-01-01 00:00:00+00:00;633.2703;2008;EST
2009-01-01 00:00:00+00:00;621.868;2009;EST
2010-01-01 00:00:00+00:00;609.8689;2010;EST
2011-01-01 00:00:00+00:00;604.3444;2011;EST
2012-01-01 00:00:00+00:00;592.8093;2012;EST
2013-01-01 00:00:00+00:00;606.17474;2013;EST
2014-01-01 00:00:00+00:00;595.98395;2014;EST
2015-01-01 00:00:00+00:00;573.39905;2015;EST
2016-01-01 00:00:00+00:00;588.3319;2016;EST
2017-01-01 00:00:00+00:00;582.8268;2017;EST
2018-01-01 00:00:00+00:00;573.9693;2018;EST
2019-01-01 00:00:00+00:00;509.85544;2019;EST
2020-01-01 00:00:00+00:00;404.60526;2020;EST
2021-01-01 00:00:00+00:00;450.62585;2021;EST
2022-01-01 00:00:00+00:00;489.8877;2022;EST
2023-01-01 00:00:00+00:00;416.6667;2023;EST
2000-01-01 00:00:00+00:00;166.66666;2000;SWZ
2001-01-01 00:00:00+00:00;171.42856;2001;SWZ
2002-01-01 00:00:00+00:00;194.44444;2002;SWZ
2003-01-01 00:00:00+00:00;218.75;2003;SWZ
2004-01-01 00:00:00+00:00;224.13792;2004;SWZ
2005-01-01 00:00:00+00:00;193.54839;2005;SWZ
2006-01-01 00:00:00+00:00;188.40579;2006;SWZ
2007-01-01 00:00:00+00:00;183.09859;2007;SWZ
2008-01-01 00:00:00+00:00;188.40579;2008;SWZ
2009-01-01 00:00:00+00:00;181.81818;2009;SWZ
2010-01-01 00:00:00+00:00;175.67567;2010;SWZ
2011-01-01 00:00:00+00:00;155.17242;2011;SWZ
2012-01-01 00:00:00+00:00;173.07695;2012;SWZ
2013-01-01 00:00:00+00:00;150.00002;2013;SWZ
2014-01-01 00:00:00+00:00;166.66667;2014;SWZ
2015-01-01 00:00:00+00:00;184.21053;2015;SWZ
2016-01-01 00:00:00+00:00;222.22223;2016;SWZ
2017-01-01 00:00:00+00:00;139.53488;2017;SWZ
2018-01-01 00:00:00+00:00;142.85715;2018;SWZ
2019-01-01 00:00:00+00:00;204.08163;2019;SWZ
2020-01-01 00:00:00+00:00;188.67926;2020;SWZ
2021-01-01 00:00:00+00:00;175.4386;2021;SWZ
2022-01-01 00:00:00+00:00;172.41379;2022;SWZ
2000-01-01 00:00:00+00:00;35.502956;2000;ETH
2001-01-01 00:00:00+00:00;34.313725;2001;ETH
2002-01-01 00:00:00+00:00;33.980583;2002;ETH
2003-01-01 00:00:00+00:00;30.042921;2003;ETH
2004-01-01 00:00:00+00:00;31.128407;2004;ETH
2005-01-01 00:00:00+00:00;31.250002;2005;ETH
2006-01-01 00:00:00+00:00;30.211481;2006;ETH
2007-01-01 00:00:00+00:00;34.98542;2007;ETH
2008-01-01 00:00:00+00:00;30.030031;2008;ETH
2009-01-01 00:00:00+00:00;35.911602;2009;ETH
2010-01-01 00:00:00+00:00;31.936125;2010;ETH
2011-01-01 00:00:00+00:00;29.96845;2011;ETH
2012-01-01 00:00:00+00:00;25.099073;2012;ETH
2013-01-01 00:00:00+00:00;25.374855;2013;ETH
2014-01-01 00:00:00+00:00;23.231256;2014;ETH
2015-01-01 00:00:00+00:00;24.061596;2015;ETH
2016-01-01 00:00:00+00:00;24.05774;2016;ETH
2017-01-01 00:00:00+00:00;23.628048;2017;ETH
2018-01-01 00:00:00+00:00;23.367697;2018;ETH
2019-01-01 00:00:00+00:00;24.55209;2019;ETH
2020-01-01 00:00:00+00:00;24.005053;2020;ETH
2021-01-01 00:00:00+00:00;24.453024;2021;ETH
2022-01-01 00:00:00+00:00;24.643318;2022;ETH
2000-01-01 00:00:00+00:00;1000.0;2000;FLK
2001-01-01 00:00:00+00:00;1000.0;2001;FLK
2002-01-01 00:00:00+00:00;1000.0;2002;FLK
2003-01-01 00:00:00+00:00;1000.0;2003;FLK
2004-01-01 00:00:00+00:00;1000.0;2004;FLK
2005-01-01 00:00:00+00:00;1000.0;2005;FLK
2006-01-01 00:00:00+00:00;500.0;2006;FLK
2007-01-01 00:00:00+00:00;500.0;2007;FLK
2008-01-01 00:00:00+00:00;1000.0;2008;FLK
2009-01-01 00:00:00+00:00;1000.0;2009;FLK
2010-01-01 00:00:00+00:00;1000.0;2010;FLK
2011-01-01 00:00:00+00:00;500.0;2011;FLK
2012-01-01 00:00:00+00:00;500.0;2012;FLK
2013-01-01 00:00:00+00:00;500.0;2013;FLK
2014-01-01 00:00:00+00:00;500.0;2014;FLK
2015-01-01 00:00:00+00:00;500.0;2015;FLK
2016-01-01 00:00:00+00:00;500.0;2016;FLK
2017-01-01 00:00:00+00:00;500.0;2017;FLK
2018-01-01 00:00:00+00:00;500.0;2018;FLK
2019-01-01 00:00:00+00:00;500.0;2019;FLK
2020-01-01 00:00:00+00:00;500.0;2020;FLK
2021-01-01 00:00:00+00:00;500.0;2021;FLK
2022-01-01 00:00:00+00:00;500.0;2022;FLK
2000-01-01 00:00:00+00:00;409.09094;2000;FRO
2001-01-01 00:00:00+00:00;458.3333;2001;FRO
2002-01-01 00:00:00+00:00;375.00003;2002;FRO
2003-01-01 00:00:00+00:00;458.3333;2003;FRO
2004-01-01 00:00:00+00:00;400.0;2004;FRO
2005-01-01 00:00:00+00:00;360.00003;2005;FRO
2006-01-01 00:00:00+00:00;360.00003;2006;FRO
2007-01-01 00:00:00+00:00;370.37036;2007;FRO
2008-01-01 00:00:00+00:00;407.4074;2008;FRO
2009-01-01 00:00:00+00:00;407.4074;2009;FRO
2010-01-01 00:00:00+00:00;464.2857;2010;FRO
2011-01-01 00:00:00+00:00;407.4074;2011;FRO
2012-01-01 00:00:00+00:00;413.7931;2012;FRO
2013-01-01 00:00:00+00:00;413.7931;2013;FRO
2014-01-01 00:00:00+00:00;322.58063;2014;FRO
2015-01-01 00:00:00+00:00;281.25003;2015;FRO
2016-01-01 00:00:00+00:00;354.8387;2016;FRO
2017-01-01 00:00:00+00:00;333.3333;2017;FRO
